t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,wrench_sensor_0,wrench_sensor_1,wrench_sensor_2,wrench_sensor_3,wrench_sensor_4,wrench_sensor_5,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770940383.585804,0.141376,0.314134,-0.360918,-0.000000,-0.439826,-0.785489,-0.000004,0.000026,-0.000365,0.000000,0.000003,0.000091,0.047290,-0.009997,-0.001025,-0.121338,0.134632,0.023392,-0.062850,0.187777,-0.672589,-0.047290,0.009997,0.501025,0.000582,0.004675,1.999661,7.997335,-5.785475,23.524101,0.206537,-1.010396,-0.335892,-0.000582,-0.004675,0.000339,-0.005509,-0.007640,-0.000078,0.000020,-0.009879,-0.002518,-0.000004,0.000026,-0.000364,0.000000,0.000003,0.000091
1770940429.785761,-0.156954,0.471008,0.380433,0.471239,-0.973602,-0.299783,-0.000125,0.000231,-0.003442,0.000000,-0.000292,0.001331,0.016913,0.009989,-0.003894,-0.099447,0.080351,0.070901,-0.039924,0.275937,-0.701880,-0.016913,-0.009989,0.503894,0.000755,-0.006642,2.000602,25.031716,2.013126,-4.606474,-0.058250,1.111288,0.108168,-0.000755,0.006642,-0.000602,0.005081,0.012358,-0.000443,-0.000078,0.010109,-0.007609,-0.000125,0.000231,-0.003439,0.000000,-0.000292,0.001330
1770940459.785761,0.329927,0.769612,0.457077,0.204204,-1.272321,-0.487398,-0.000059,0.000078,-0.001546,-0.000000,-0.000024,0.000451,0.059788,-0.003453,0.017840,-0.143362,0.147805,0.051863,-0.063118,0.246064,-0.690468,-0.059788,0.003453,0.482160,-0.001960,0.011482,2.002035,15.965534,-1.246843,-19.833494,0.037725,1.626954,-0.076876,0.001960,-0.011482,-0.002035,-0.007162,-0.021979,-0.003377,-0.000123,-0.005573,0.035375,-0.000059,0.000078,-0.001544,-0.000000,-0.000024,0.000451
1770940524.785761,0.172789,-0.596899,-0.062787,0.062832,-1.303761,0.298465,-0.000001,-0.000004,-0.000044,-0.000000,-0.000000,-0.000014,0.048271,-0.009982,-0.002656,-0.118819,0.131460,-0.014779,-0.054271,0.013755,-0.645354,-0.048271,0.009982,0.502656,-0.001514,0.000046,2.002312,14.734996,4.597884,20.232183,-0.164275,-0.598401,0.257168,0.001514,-0.000046,-0.002312,0.002630,-0.001425,-0.002355,0.000053,-0.009705,-0.005782,-0.000001,-0.000004,-0.000044,-0.000000,-0.000000,-0.000014
1770940557.385796,0.518363,0.188496,-0.345580,0.581195,-0.078539,0.722564,-0.000000,-0.000000,0.000004,0.000000,-0.000000,0.000002,0.065635,-0.009991,0.001561,-0.134103,0.145349,-0.040865,-0.038374,-0.154610,-0.626169,-0.065635,0.009991,0.498439,-0.004557,0.004704,2.001064,-1.022276,-1.240192,25.219718,0.047754,-1.413834,-0.071154,0.004557,-0.004704,-0.001064,0.003514,-0.012514,-0.001853,-0.000031,-0.010165,0.002457,-0.000000,-0.000000,0.000004,0.000000,-0.000000,0.000002
1770940623.985817,-0.000067,0.062613,0.254264,-0.329867,-0.691009,-0.187660,0.000067,0.000219,-0.002937,-0.000000,-0.000141,-0.000835,0.049720,0.009987,0.001989,-0.137362,0.125380,0.064486,-0.031789,0.219025,-0.681768,-0.049720,-0.009987,0.498011,0.000532,-0.000985,2.000078,20.938795,-5.357765,13.181529,0.190548,-0.004721,-0.305621,-0.000532,0.000985,-0.000078,0.000005,0.002237,0.000033,0.000040,0.009767,0.004464,0.000067,0.000218,-0.002934,-0.000000,-0.000141,-0.000834
1770940653.985822,-0.329857,0.722608,-0.502377,0.078540,-1.115265,-0.659914,-0.000010,-0.000042,-0.000278,0.000000,-0.000001,0.000179,0.009920,0.002157,-0.015837,-0.076654,0.073459,0.056393,-0.051971,0.226756,-0.684337,-0.009920,-0.002157,0.515837,0.009994,-0.010466,2.003231,19.737911,-14.531906,6.115853,0.495969,0.348162,-0.807305,-0.009994,0.010466,-0.003231,-0.007062,0.028070,-0.002934,-0.000068,0.002468,-0.031619,-0.000010,-0.000042,-0.000278,0.000000,-0.000001,0.000179
1770940758.785772,0.581215,-0.785425,-0.675582,-0.502655,-1.335191,0.439733,-0.000021,0.000027,0.000139,-0.000000,0.000014,0.000089,0.048644,-0.009992,-0.002409,-0.105712,0.118445,-0.057001,0.019894,-0.362399,-0.534444,-0.048644,0.009992,0.502409,-0.006889,-0.002536,1.999958,-7.433197,11.077068,22.186163,-0.375837,-1.421582,0.600555,0.006889,0.002536,0.000042,0.014502,-0.002193,0.000080,0.000048,-0.009736,-0.005292,-0.000021,0.000027,0.000139,-0.000000,0.000014,0.000089
1770940855.785773,-0.204284,-0.346187,0.634327,-0.235619,-0.282797,-0.658237,0.000081,0.000611,-0.006008,0.000000,0.000054,-0.001497,0.025722,0.009997,0.001249,-0.108661,0.094119,0.065046,-0.035808,0.154340,-0.664094,-0.025722,-0.009997,0.498751,0.005154,0.000628,2.000164,10.471529,-9.260708,21.760878,0.318314,-0.813020,-0.511201,-0.005154,-0.000628,-0.000164,-0.009644,0.003825,0.000031,0.000025,0.009919,0.002751,0.000081,0.000611,-0.006002,0.000000,0.000054,-0.001496
1770940938.085804,-0.706882,-0.518329,-0.440901,0.549779,-0.675626,0.299100,0.000024,-0.000034,0.001078,0.000000,0.000184,-0.000649,0.010651,-0.009995,-0.000670,-0.064724,0.085208,0.032987,-0.064489,-0.294606,-0.574979,-0.010651,0.009995,0.500670,-0.001421,-0.003087,2.000020,-1.765529,-12.228544,22.810375,0.398702,-1.286077,-0.657584,0.001421,0.003087,-0.000020,0.005452,0.004046,0.000078,0.000013,-0.009970,-0.001444,0.000024,-0.000033,0.001077,0.000000,0.000184,-0.000648
1770940968.185777,0.486882,-0.675460,-0.424710,0.769690,-1.005475,0.455742,0.000065,0.000018,0.000595,0.000000,0.000166,-0.000211,0.026996,-0.000076,0.004088,-0.097509,0.096277,0.037171,-0.033800,-0.292793,-0.575798,-0.026996,0.000076,0.495912,-0.006811,0.001359,1.999670,8.004632,-13.205324,20.549346,0.456545,-0.850096,-0.722149,0.006811,-0.001359,0.000330,0.010677,-0.008869,0.000091,-0.000001,-0.000296,0.008162,0.000065,0.000018,0.000594,0.000000,0.000166,-0.000211
1770940998.185808,0.612659,-0.502452,-0.363496,-0.675442,-0.424435,0.091849,-0.000049,-0.000203,0.002213,-0.000000,0.000320,0.002399,0.047994,-0.007763,0.003109,-0.110461,0.121208,-0.048467,-0.011844,-0.322586,-0.559323,-0.047994,0.007763,0.496891,-0.005053,0.008254,1.999290,-6.455639,12.242696,21.205412,-0.403889,-1.405093,0.656760,0.005053,-0.008254,0.000710,0.001008,-0.019321,-0.000210,-0.000048,-0.008044,0.005833,-0.000049,-0.000203,0.002210,-0.000000,0.000320,0.002396
1770941028.285808,-0.549795,-0.596938,-0.659983,0.376991,-1.099584,0.408401,0.000016,0.000035,0.000249,0.000000,0.000026,0.000006,0.014000,-0.002202,-0.006338,-0.075767,0.079631,0.042253,-0.048838,-0.326999,-0.557310,-0.014000,0.002202,0.506338,0.001163,-0.007145,1.999689,-0.160251,-9.026795,23.726955,0.315742,-1.287689,-0.502684,-0.001163,0.007145,0.000311,0.004890,0.013606,0.000512,0.000028,-0.002023,-0.012694,0.000016,0.000035,0.000249,0.000000,0.000026,0.000006
1770941082.085777,-0.722567,-0.486951,0.094319,-0.062832,-0.706858,-0.172786,0.000000,0.000004,-0.000071,-0.000000,0.000000,-0.000001,0.000198,0.009989,-0.000692,-0.071481,0.043236,0.072069,-0.044200,-0.235852,-0.601435,-0.000198,-0.009989,0.500692,0.001903,-0.004831,1.999990,8.134561,-0.599392,24.151813,0.031319,-1.049881,-0.041748,-0.001903,0.004831,0.000010,0.001298,0.010293,-0.000001,-0.000014,0.009979,-0.001381,0.000000,0.000004,-0.000071,-0.000000,0.000000,-0.000001
1770941142.685774,-0.691114,-0.596859,-0.660065,-0.345575,-0.047136,0.235046,-0.000036,-0.000044,0.000330,-0.000000,0.000012,0.000574,0.028822,-0.009981,-0.000614,-0.086932,0.103766,-0.033458,-0.045718,-0.345973,-0.545517,-0.028822,0.009981,0.500614,-0.001634,0.003496,1.999568,-24.334470,3.198445,8.001138,-0.107481,-1.272722,0.183597,0.001634,-0.003496,0.000432,-0.000493,-0.007703,0.000205,0.000012,-0.009932,-0.001513,-0.000036,-0.000044,0.000330,-0.000000,0.000012,0.000573
1770941227.285763,0.738339,-0.314229,0.347011,0.345575,-1.115192,0.172685,-0.000065,0.000070,-0.001436,0.000000,-0.000074,0.000103,0.094813,0.009990,0.004525,-0.167473,0.158067,-0.016953,0.057874,-0.153480,-0.626056,-0.094813,-0.009990,0.495475,-0.000951,0.008302,1.998560,23.147440,6.522084,9.041412,-0.206036,0.281071,0.341567,0.000951,-0.008302,0.001440,-0.006200,-0.015568,0.000027,0.000090,0.009079,0.009946,-0.000065,0.000070,-0.001434,0.000000,-0.000074,0.000102
1770941286.785847,-0.738312,-0.502455,-0.300504,0.518363,-0.361461,0.096118,0.000037,-0.000199,0.002052,0.000000,0.000178,-0.001871,0.013866,-0.009982,-0.003857,-0.066772,0.088523,0.028310,-0.064643,-0.285481,-0.579412,-0.013866,0.009982,0.503857,0.007458,-0.009930,2.001388,-8.063201,-10.024438,22.337522,0.343959,-1.473407,-0.540526,-0.007458,0.009930,-0.001388,-0.003456,0.024586,-0.001081,0.000077,-0.009864,-0.007843,0.000037,-0.000199,0.002050,0.000000,0.000178,-0.001869
1770941348.585761,0.644040,-0.094551,0.301883,0.031416,-0.471240,0.015567,-0.000013,0.000303,-0.003431,-0.000000,0.000001,0.000141,0.091100,0.009989,0.005596,-0.164412,0.154119,-0.018121,0.060062,-0.177168,-0.619997,-0.091100,-0.009989,0.494404,-0.005325,0.009121,1.997719,17.279273,1.882541,18.200056,-0.062917,-0.421281,0.110677,0.005325,-0.009121,0.002281,0.000741,-0.021209,0.000343,0.000112,0.008921,0.012042,-0.000013,0.000303,-0.003428,-0.000000,0.000001,0.000141
1770941389.985808,-0.345601,-0.376836,-0.425882,0.534071,-0.440046,-0.312422,0.000026,-0.000155,0.001767,0.000000,0.000223,-0.001737,0.018089,-0.009984,-0.010093,-0.071665,0.093387,0.017966,-0.062511,-0.253188,-0.594845,-0.018089,0.009984,0.510093,0.011768,-0.011091,1.999863,-9.563457,-6.586547,22.573943,0.223046,-1.560845,-0.351488,-0.011768,0.011091,0.000137,-0.009701,0.030814,0.000598,0.000201,-0.009608,-0.020342,0.000026,-0.000155,0.001765,0.000000,0.000223,-0.001735
1770941483.285810,0.392942,0.454265,0.704172,0.534071,-0.643233,0.640068,-0.000243,0.001266,-0.013022,0.000000,-0.000793,0.003958,0.075696,0.009999,0.003611,-0.161580,0.152162,0.059868,-0.025092,0.222950,-0.682515,-0.075696,-0.009999,0.496389,0.002873,0.005018,1.999990,9.048743,23.505052,-4.891203,-0.791610,0.553806,1.269861,-0.002873,-0.005018,0.000010,-0.009822,-0.006073,-0.000352,0.000072,0.009415,0.007950,-0.000242,0.001265,-0.013009,0.000000,-0.000792,0.003954
1770941551.385815,-0.015752,-0.643809,0.359533,0.376991,-0.298561,-0.752703,0.000044,-0.000218,0.001750,-0.000000,0.000110,-0.001280,0.031657,-0.009984,-0.002724,-0.096919,0.112743,0.016160,-0.059822,-0.136058,-0.630962,-0.031657,0.009984,0.502724,0.003381,-0.005121,2.002074,-0.545782,-1.756686,25.485807,0.058219,-1.419491,-0.095311,-0.003381,0.005121,-0.002074,-0.000970,0.012281,-0.001693,0.000054,-0.009797,-0.005756,0.000044,-0.000217,0.001748,-0.000000,0.000110,-0.001278
1770941619.485812,-0.235568,-0.204253,0.346717,0.251327,-1.256601,-0.770190,-0.000051,0.000050,-0.001142,-0.000000,-0.000036,0.000500,0.012171,0.009995,0.000180,-0.092120,0.072793,0.070754,-0.042653,0.238122,-0.688586,-0.012171,-0.009995,0.499820,0.003083,-0.003446,1.999676,19.135173,-16.483992,3.816121,0.570113,0.401044,-0.901877,-0.003083,0.003446,0.000324,-0.002104,0.008990,0.000454,0.000004,0.009980,0.000482,-0.000051,0.000050,-0.001140,-0.000000,-0.000036,0.000499
1770941684.885756,0.376989,-0.612607,-0.078501,-0.109956,-1.335176,0.267045,0.000002,-0.000003,-0.000039,-0.000000,-0.000000,-0.000010,0.062860,-0.009996,-0.001561,-0.131526,0.143278,-0.040007,-0.040361,-0.143196,-0.629214,-0.062860,0.009996,0.501561,-0.003969,0.006045,1.999980,14.332602,7.472819,19.273054,-0.244830,-0.581932,0.390863,0.003969,-0.006045,0.000020,0.001145,-0.014376,-0.000873,0.000031,-0.009770,-0.003740,0.000002,-0.000003,-0.000039,-0.000000,-0.000000,-0.000010
1770941753.585790,-0.047253,-0.110917,0.684216,-0.439823,-0.314019,-0.514503,0.000130,0.000961,-0.008774,-0.000000,-0.000140,-0.003860,0.042010,0.009994,0.001619,-0.129996,0.117171,0.067014,-0.036351,0.236252,-0.687700,-0.042010,-0.009994,0.498381,0.001479,-0.001163,1.999814,14.113733,-13.591941,16.239554,0.480858,-0.395694,-0.762671,-0.001479,0.001163,0.000186,-0.001483,0.003442,0.000346,0.000032,0.009840,0.003651,0.000129,0.000960,-0.008765,-0.000000,-0.000140,-0.003856
1770941818.585747,-0.722568,-0.675467,0.722767,0.753982,-0.141360,-0.660035,0.000002,0.000025,-0.000200,0.000000,-0.000011,0.000301,-0.003222,-0.009990,-0.001354,-0.030846,0.064801,0.046482,-0.073541,-0.123515,-0.633992,0.003222,0.009990,0.501354,0.003455,-0.007013,2.000800,3.787636,-2.720807,25.180208,0.078434,-1.231237,-0.124227,-0.003455,0.007013,-0.000800,0.000688,0.015602,-0.000842,0.000027,-0.009989,-0.002672,0.000002,0.000025,-0.000200,0.000000,-0.000011,0.000300
1770941848.585812,0.612634,0.675410,-0.517739,0.188496,-0.518350,-0.000247,-0.000023,0.000032,-0.000624,-0.000000,-0.000013,0.000247,0.076580,0.000739,0.025851,-0.152958,0.151816,0.010269,0.015578,-0.145659,-0.627417,-0.076580,-0.000739,0.474149,-0.014324,0.018990,2.003616,16.904320,1.797952,19.287956,-0.087882,-0.482807,0.128683,0.014324,-0.018990,-0.003616,0.008136,-0.046409,-0.007190,0.000038,-0.003215,0.051554,-0.000023,0.000032,-0.000623,-0.000000,-0.000013,0.000247
1770941919.085775,-0.534214,0.061849,0.591171,-0.157080,-0.439739,0.143390,0.000143,0.000983,-0.009976,-0.000000,-0.000084,-0.002019,-0.005517,0.009990,-0.001551,-0.058269,0.017052,0.072304,-0.046085,0.239197,-0.688815,0.005517,-0.009990,0.501551,0.005411,-0.004988,2.000048,23.038048,0.717434,12.132323,-0.034878,0.139530,0.035853,-0.005411,0.004988,-0.000048,-0.004687,0.013937,-0.000078,-0.000031,0.009962,-0.003153,0.000143,0.000982,-0.009966,-0.000000,-0.000083,-0.002017
1770941959.885802,-0.141373,-0.062829,-0.424044,-0.188496,-0.911060,-0.188489,0.000002,-0.000003,-0.000071,-0.000000,-0.000002,-0.000007,0.034641,-0.009986,0.006533,-0.106328,0.121880,0.027886,-0.065781,0.140963,-0.661694,-0.034641,0.009986,0.493467,0.000852,0.009744,1.997990,11.061968,0.784510,23.453885,-0.038572,-0.882356,0.057353,-0.000852,-0.009744,0.002010,-0.010741,-0.016395,0.001334,-0.000130,-0.010422,0.012699,0.000002,-0.000003,-0.000071,-0.000000,-0.000002,-0.000007
1770941989.885871,-0.706830,0.611894,0.511064,-0.000000,-0.581216,-0.566341,-0.000029,0.000716,-0.008409,0.000000,0.000021,0.000854,-0.024439,0.009636,-0.024298,0.049131,-0.075719,0.071636,-0.042572,0.198379,-0.674423,0.024439,-0.009636,0.524298,0.004503,-0.015751,2.009112,21.188673,-13.848296,-3.988119,0.474137,0.932134,-0.763896,-0.004503,0.015751,-0.009112,0.007877,0.031514,-0.009952,-0.000467,0.008437,-0.048765,-0.000029,0.000716,-0.008401,0.000000,0.000021,0.000853
1770942026.185799,0.267027,0.267018,-0.455259,-0.534071,-0.549740,0.235861,0.000009,0.000018,-0.000272,-0.000000,-0.000038,-0.000242,0.062143,-0.009990,0.020152,-0.136771,0.149069,-0.013181,-0.057806,0.044700,-0.649030,-0.062143,0.009990,0.479848,-0.004909,0.017482,1.989482,9.292143,6.093790,23.146469,-0.201412,-0.921342,0.325877,0.004909,-0.017482,0.010518,-0.007529,-0.036091,0.008208,-0.000402,-0.012461,0.039564,0.000009,0.000018,-0.000271,-0.000000,-0.000038,-0.000242
1770942056.185801,-0.408412,-0.691149,0.125767,-0.141372,-1.256636,-0.392728,0.000005,-0.000002,-0.000103,0.000000,-0.000001,0.000029,0.018922,-0.005056,-0.013380,-0.083855,0.093123,0.037483,-0.055183,-0.061448,-0.643521,-0.018922,0.005056,0.513380,0.002296,-0.004686,1.997608,15.722669,-4.425231,19.824245,0.131514,-0.537045,-0.215159,-0.002296,0.004686,0.002392,0.000590,0.010363,0.002590,0.000135,-0.004544,-0.026824,0.000005,-0.000002,-0.000103,0.000000,-0.000001,0.000029
1770942086.285814,0.643971,0.596773,0.457887,-0.298451,-1.130896,0.016017,0.000056,0.000129,-0.002356,-0.000000,-0.000077,-0.000309,0.100589,0.004305,0.028443,-0.175005,0.170803,0.011557,0.036325,-0.076926,-0.637786,-0.100589,-0.004305,0.471557,-0.014272,0.020994,2.009432,19.568024,-4.742055,-16.029759,0.170228,1.522357,-0.269953,0.014272,-0.020994,-0.009432,0.006308,-0.049120,-0.014456,0.000244,-0.001428,0.056973,0.000056,0.000129,-0.002354,-0.000000,-0.000077,-0.000308
1770942116.385785,0.628081,0.296508,0.755470,-0.581195,-0.642660,0.652377,0.000238,0.001943,-0.017196,-0.000000,-0.001367,-0.008351,0.108716,0.005227,0.006668,-0.179874,0.174673,-0.020912,0.047761,-0.034966,-0.643769,-0.108716,-0.005227,0.493332,-0.009011,0.012903,1.991556,24.642561,5.561796,-3.647906,-0.165415,1.028502,0.269111,0.009011,-0.012903,0.008444,0.003692,-0.031961,0.004978,0.000070,0.003745,0.013811,0.000237,0.001941,-0.017179,-0.000000,-0.001366,-0.008342
1770942180.185889,0.031377,-0.533983,-0.284161,0.565487,-0.534250,0.707744,0.000039,-0.000087,0.001418,0.000000,0.000180,-0.000886,0.029326,-0.009996,-0.003907,-0.090360,0.106784,-0.012016,-0.055616,-0.243945,-0.597698,-0.029326,0.009996,0.503907,0.003616,-0.008624,2.002685,1.921169,-10.348917,23.225191,0.345406,-1.178308,-0.574427,-0.003616,0.008624,-0.002685,0.002019,0.018647,-0.002117,0.000078,-0.009753,-0.008095,0.000039,-0.000087,0.001416,0.000000,0.000179,-0.000885
1770942234.985831,-0.785384,0.549797,-0.565423,0.361283,-1.555077,0.455582,-0.000014,-0.000018,-0.000063,-0.000000,-0.000011,-0.000051,-0.030243,0.009989,-0.004436,0.050868,-0.077639,0.083381,-0.059263,-0.109474,-0.636447,0.030243,-0.009989,0.504436,0.005581,-0.014273,1.998049,23.473541,10.654579,0.217914,-0.369200,0.779174,0.609479,-0.005581,0.014273,0.001951,0.004040,0.030398,0.000990,-0.000088,0.009707,-0.009161,-0.000014,-0.000018,-0.000063,-0.000000,-0.000011,-0.000051
1770942293.485792,-0.188452,0.424126,-0.203816,0.722566,-1.287962,0.109886,-0.000043,-0.000011,-0.000387,0.000000,-0.000091,0.000070,0.006515,0.009994,0.001784,-0.083517,0.062621,0.070072,-0.043089,0.206001,-0.678051,-0.006515,-0.009994,0.498216,0.001047,0.003709,1.999999,23.921426,6.832485,3.007926,-0.220335,0.681582,0.370915,-0.001047,-0.003709,0.000001,-0.005379,-0.005509,0.000018,0.000036,0.009961,0.003630,-0.000043,-0.000011,-0.000387,0.000000,-0.000091,0.000070
1770942323.485808,0.361284,0.188493,-0.078515,-0.722566,-0.109956,-0.392683,-0.000001,0.000003,-0.000025,-0.000000,0.000001,-0.000016,0.063161,-0.008712,0.022137,-0.139507,0.150737,0.014959,-0.059019,0.124289,-0.658130,-0.063161,0.008712,0.477863,-0.002373,0.021279,1.991617,5.561053,-3.599594,25.086743,0.116512,-1.154740,-0.189958,0.002373,-0.021279,0.008383,-0.015415,-0.040374,0.005704,-0.000385,-0.011477,0.043590,-0.000001,0.000003,-0.000025,-0.000000,0.000001,-0.000016
1770942353.585776,-0.675455,-0.235629,-0.062587,-0.706858,-0.801057,-0.706746,0.000013,0.000010,-0.000245,0.000000,-0.000050,-0.000112,0.007984,-0.003881,-0.017765,-0.065592,0.075329,0.044126,-0.057614,0.100832,-0.654262,-0.007984,0.003881,0.517765,0.005513,-0.005952,1.998758,13.823774,-4.790906,21.488863,0.165985,-0.694120,-0.260097,-0.005513,0.005952,0.001242,-0.003691,0.015775,0.001352,0.000138,-0.003593,-0.035523,0.000013,0.000010,-0.000245,0.000000,-0.000050,-0.000112
1770942414.085772,-0.031304,0.046911,0.364347,0.486947,-0.957901,-0.173860,-0.000112,0.000213,-0.003064,0.000000,-0.000285,0.001072,0.030431,0.009997,0.002190,-0.118061,0.103917,0.069480,-0.041087,0.262554,-0.697303,-0.030431,-0.009997,0.497810,0.000114,0.002080,1.999071,24.955363,1.392619,6.066664,-0.040287,0.506523,0.072008,-0.000114,-0.002080,0.000929,-0.002174,-0.003570,0.000842,0.000044,0.009849,0.004678,-0.000112,0.000213,-0.003061,0.000000,-0.000285,0.001071
1770942444.085870,0.408666,0.642984,0.433982,0.644026,-0.564563,-0.320464,-0.000259,0.001042,-0.009867,0.000000,-0.000923,0.006305,0.071552,0.000832,0.018261,-0.157038,0.156956,0.056134,-0.055908,0.248657,-0.690926,-0.071552,-0.000832,0.481739,-0.003350,0.015026,2.002455,24.812132,7.279007,0.144873,-0.256530,0.815108,0.410585,0.003350,-0.015026,-0.002455,-0.007979,-0.029455,-0.004564,0.000030,-0.001780,0.036452,-0.000259,0.001041,-0.009857,0.000000,-0.000923,0.006299
1770942511.985818,-0.439823,0.078538,-0.659802,0.157080,-0.769692,-0.376962,0.000001,0.000002,0.000067,-0.000000,0.000002,-0.000029,0.010557,-0.009994,-0.002158,-0.066327,0.087134,0.038372,-0.068304,-0.088592,-0.639618,-0.010557,0.009994,0.502158,0.001629,-0.005740,2.001493,3.540931,-3.833588,25.031034,0.133101,-1.243544,-0.196123,-0.001629,0.005740,-0.001493,0.002683,0.011635,-0.001342,0.000043,-0.009938,-0.004416,0.000001,0.000002,0.000067,-0.000000,0.000002,-0.000029
1770942542.085796,0.298407,0.423989,-0.155846,-0.549779,-0.298373,-0.265819,0.000045,0.000126,-0.001234,-0.000000,-0.000078,-0.001216,0.065284,0.006235,0.018780,-0.148528,0.140452,0.048087,0.004624,0.038406,-0.646158,-0.065284,-0.006235,0.481220,-0.013294,0.010946,1.999884,12.798030,-6.222692,20.730130,0.211219,-0.723388,-0.343121,0.013294,-0.010946,0.000116,0.013423,-0.031615,-0.002034,0.000234,0.003768,0.037847,0.000045,0.000126,-0.001232,-0.000000,-0.000078,-0.001215
1770942572.185759,0.659684,0.612444,0.301293,-0.172788,-0.848180,0.314891,0.000051,0.000166,-0.002842,0.000000,-0.000050,-0.000732,0.101614,0.003623,0.013849,-0.174848,0.171197,-0.011294,0.037297,-0.017178,-0.643684,-0.101614,-0.003623,0.486151,-0.011843,0.017519,1.999048,23.543044,5.591354,-6.664973,-0.195495,1.179416,0.309810,0.011843,-0.017519,0.000952,0.004570,-0.041880,-0.003331,0.000100,0.000794,0.027894,0.000051,0.000166,-0.002839,0.000000,-0.000050,-0.000731
1770942602.185781,0.722636,0.691051,-0.423012,0.314159,-0.392630,-0.566454,-0.000069,0.000099,-0.001103,0.000000,-0.000069,0.000968,0.081017,-0.006527,-0.006383,-0.149268,0.156674,-0.043815,-0.018603,-0.113247,-0.635714,-0.081017,0.006527,0.506383,0.000542,0.004511,1.995626,15.552866,-5.465622,19.754503,0.178165,-0.526424,-0.287302,-0.000542,-0.004511,0.004374,-0.005348,-0.007683,0.003725,0.000083,-0.005467,-0.013239,-0.000069,0.000099,-0.001102,0.000000,-0.000069,0.000967
1770942691.285805,0.172822,-0.722512,-0.707331,-0.188496,-0.078525,-0.455660,-0.000034,-0.000054,0.000472,-0.000000,-0.000015,0.000129,0.024533,-0.009989,-0.001597,-0.080729,0.097095,-0.023098,-0.048744,-0.364515,-0.533291,-0.024533,0.009989,0.501597,-0.002713,-0.007100,2.000168,-19.569578,15.507481,5.744465,-0.525512,-0.961411,0.845010,0.002713,0.007100,-0.000168,0.011576,0.009830,0.000189,0.000032,-0.009898,-0.003434,-0.000034,-0.000054,0.000472,-0.000000,-0.000015,0.000129
